 ID, Company Name, Contact ID, Employee ID, Title, Value, Stage, Type, Probability, Created At, Closed At, Expected Close Date, Fiscal Quarter, Source, Next Step, Competitor, Lost Reason, Industry, Size, Region
519504166,Software SA,1483704932,122346013,Software SA - New Logo (FY2026),21505.072791809267,Discovery,New Logo,0.19469519120745007,2024-12-13 23:00:35.203924 UTC,,2025-02-23 23:00:35.203924 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Regional Player,,Technology,SMB,EMEA
801817722,Health Ltd,1483704932,2138075717,Health Ltd - New Logo (FY2026),341487.3773286257,Prospecting,New Logo,1.5037774966039252e-2,2025-01-08 23:00:35.204191 UTC,,2025-07-09 23:00:35.204191 UTC,FY2026-Q3,Outbound,Schedule Discovery Call,,,Healthcare,Enterprise,APAC
1717322002,Life Inc,174768685,1997519883,Life Inc - Referral (FY2026),54087.84477890412,Prospecting,Referral,0.12905485916790355,2025-01-03 23:00:35.204424 UTC,,2025-04-04 23:00:35.204424 UTC,FY2026-Q2,Event,Schedule Discovery Call,,,Healthcare,Mid-Market,NA
300196333,Finance GmbH,174768685,1837155942,Finance GmbH - Referral (FY2026),578449.393186154,Discovery,Referral,0.24308310007899628,2024-12-10 23:00:35.204706 UTC,,2025-05-21 23:00:35.204706 UTC,FY2026-Q2,Partner,Technical Deep Dive,Regional Player,,Financial,Enterprise,EMEA
584985283,Software Inc,1340267377,1608037409,Software Inc - New Logo (FY2026),23678.172349252287,Proposal,New Logo,0.7687427455740394,2024-10-14 23:00:35.204987 UTC,,2025-01-04 23:00:35.204987 UTC,FY2026-Q1,Event,Contract Review,,,Technology,SMB,NA
2019742639,Software GmbH,1340267377,1157138452,Software GmbH - New Logo (FY2026),60141.59264340985,Proposal,New Logo,0.6321703458658603,2024-10-19 23:00:35.205242 UTC,,2025-03-04 23:00:35.205242 UTC,FY2026-Q1,Outbound,Contract Review,,,Technology,Mid-Market,EMEA
1002511351,Tech Inc,277769553,895334175,Tech Inc - Referral (FY2026),423157.55994493567,Solution Validation,Referral,0.4096186022121139,2024-11-04 23:00:35.205481 UTC,,2025-05-10 23:00:35.205481 UTC,FY2026-Q2,Outbound,ROI Analysis,Major Competitor,,Technology,Enterprise,NA
1402054611,Machine SRL,277769553,1997519883,Machine SRL - New Logo (FY2025),10227.088430026428,Closed Lost,New Logo,0.0,2024-08-16 23:00:35.205727 UTC,2024-08-17 23:00:35.205727 UTC,2024-12-02 23:00:35.205727 UTC,FY2025-Q4,Outbound,,,Budget,Manufacturing,SMB,LATAM
732853484,Machine LLC,722031240,1997519883,Machine LLC - New Logo (FY2026),522556.82534799905,Discovery,New Logo,0.2500714055837335,2024-12-19 23:00:35.205954 UTC,,2025-07-15 23:00:35.205954 UTC,FY2026-Q3,Inbound,Technical Deep Dive,Regional Player,,Manufacturing,Enterprise,NA
1588239160,Build Ltd,1783622733,1608037409,Build Ltd - New Logo (FY2026),399433.8607545216,Discovery,New Logo,0.2557905865464952,2024-12-11 23:00:35.206192 UTC,,2025-06-27 23:00:35.206192 UTC,FY2026-Q2,Inbound,Technical Deep Dive,,,Manufacturing,Enterprise,EMEA
97121346,Health LLC,1783622733,517880878,Health LLC - Referral (FY2025),24119.258485147984,Closed Lost,Referral,1.0874766014054148e-2,2024-08-05 23:00:35.206428 UTC,2024-08-14 23:00:35.206428 UTC,2024-10-24 23:00:35.206428 UTC,FY2025-Q4,Outbound,,Regional Player,Timing,Healthcare,SMB,NA
1324063439,Data Pte,593739608,1816148921,Data Pte - New Logo (FY2026),26994.762216953633,Discovery,New Logo,0.17090262699774814,2024-12-17 23:00:35.206664 UTC,,2025-04-10 23:00:35.206664 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Technology,Mid-Market,APAC
130864402,Cyber Inc,1976677938,943289491,Cyber Inc - New Logo (FY2026),7451.582009601925,Prospecting,New Logo,6.334522411244956e-2,2025-01-09 23:00:35.206911 UTC,,2025-04-21 23:00:35.206911 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Technology,SMB,NA
1134414964,Finance Inc,674322218,1507141089,Finance Inc - New Logo (FY2025),19470.789818113342,Closed Lost,New Logo,0.0,2024-08-14 23:00:35.207143 UTC,2024-08-31 23:00:35.207143 UTC,2024-10-20 23:00:35.207143 UTC,FY2025-Q4,Outbound,,Major Competitor,Timing,Financial,SMB,NA
525147445,Bank GmbH,929664682,1157138452,Bank GmbH - Referral (FY2026),61564.02002768139,Prospecting,Referral,0.1329703892574521,2025-01-11 23:00:35.20739 UTC,,2025-05-09 23:00:35.20739 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Major Competitor,,Financial,Mid-Market,EMEA
1063717075,Bio Co,929664682,1157138452,Bio Co - New Logo (FY2026),6721.958981364597,Prospecting,New Logo,5.761729245433064e-2,2025-01-19 23:00:35.207691 UTC,,2025-04-09 23:00:35.207691 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,SMB,APAC
291124105,Machine Inc,1256553941,943289491,Machine Inc - Referral (FY2026),40526.63367062893,Prospecting,Referral,0.1129462352020258,2025-01-01 23:00:35.207936 UTC,,2025-05-13 23:00:35.207936 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Manufacturing,Mid-Market,NA
602646768,Digital SA,1256553941,1837155942,Digital SA - New Logo (FY2026),318008.7441356993,Prospecting,New Logo,7.143124442288348e-2,2025-01-05 23:00:35.208178 UTC,,2025-07-04 23:00:35.208178 UTC,FY2026-Q3,Partner,Schedule Discovery Call,,,Technology,Enterprise,EMEA
255780207,Store Pte,1475081423,1398229709,Store Pte - New Logo (FY2025),17360.081205669772,Closed Lost,New Logo,3.898913918137681e-3,2024-08-02 23:00:35.208408 UTC,2024-08-14 23:00:35.208408 UTC,2024-11-07 23:00:35.208408 UTC,FY2025-Q4,Outbound,,Major Competitor,Competitor Selected,Retail,SMB,APAC
678023002,Retail SA,257343867,1837155942,Retail SA - New Logo (FY2026),12720.543688777758,Prospecting,New Logo,0.19664318517667365,2025-01-04 23:00:35.208658 UTC,,2025-04-13 23:00:35.208658 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Retail,SMB,EMEA
1823423415,Store Pte,257343867,517880878,Store Pte - New Logo (FY2026),20600.3317976626,Prospecting,New Logo,0.18106023369155,2024-12-31 23:00:35.208891 UTC,,2025-04-07 23:00:35.208891 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Retail,SMB,APAC
1917734308,Software LLC,257343867,643793315,Software LLC - Referral (FY2026),20691.922500285767,Prospecting,Referral,8.344422894022428e-2,2025-01-20 23:00:35.209111 UTC,,2025-05-05 23:00:35.209111 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Technology,SMB,NA
221883086,Digital Co,852393465,1180861141,Digital Co - New Logo (FY2026),110685.65891016216,Prospecting,New Logo,0.14929097637537633,2025-01-20 23:00:35.209325 UTC,,2025-06-13 23:00:35.209325 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Technology,Mid-Market,APAC
1265287382,Life Ltd,852393465,895334175,Life Ltd - New Logo (FY2026),161717.13278911466,Discovery,New Logo,0.2454006040504153,2024-12-17 23:00:35.209558 UTC,,2025-06-18 23:00:35.209558 UTC,FY2026-Q2,Outbound,Technical Deep Dive,,,Healthcare,Enterprise,EMEA
2044852586,Finance Pte,852393465,643793315,Finance Pte - Referral (FY2026),34158.35318816354,Prospecting,Referral,0.16183085509557804,2025-01-18 23:00:35.209779 UTC,,2025-04-24 23:00:35.209779 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Financial,Mid-Market,APAC
1480488924,Digital GmbH,425117694,519770588,Digital GmbH - New Logo (FY2026),12025.522881411547,Solution Validation,New Logo,0.5344961810765051,2024-11-25 23:00:35.23225 UTC,,2025-01-29 23:00:35.23225 UTC,FY2026-Q1,Partner,ROI Analysis,Major Competitor,,Technology,SMB,EMEA
1018477444,Trade Ltd,358274074,2138075717,Trade Ltd - New Logo (FY2026),6360.073553935712,Prospecting,New Logo,5.200972184832997e-2,2024-12-31 23:00:35.236085 UTC,,2025-03-23 23:00:35.236085 UTC,FY2026-Q1,Outbound,Schedule Discovery Call,,,Financial,SMB,LATAM
1244480254,Medical Pte,1769325727,1837155942,Medical Pte - New Logo (FY2026),78681.79824735312,Prospecting,New Logo,0.10422134393575158,2024-12-31 23:00:35.239029 UTC,,2025-05-17 23:00:35.239029 UTC,FY2026-Q2,Partner,Schedule Discovery Call,,,Healthcare,Mid-Market,APAC
2073925827,Bio Corp,1769325727,374742912,Bio Corp - Referral (FY2026),57420.71255843315,Prospecting,Referral,6.935390644445008e-2,2025-01-20 23:00:35.239275 UTC,,2025-05-28 23:00:35.239275 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Healthcare,Mid-Market,NA
74705263,Finance Pte,1088532706,1439420165,Finance Pte - New Logo (FY2025),75458.67660419112,Closed Won,New Logo,1.0,2024-08-18 23:00:35.241931 UTC,2024-09-14 23:00:35.241931 UTC,2024-12-20 23:00:35.241931 UTC,FY2025-Q4,Partner,,,,Financial,Mid-Market,APAC
578585191,Invest GmbH,987178423,1439420165,Invest GmbH - New Logo (FY2026),12682.667179080292,Discovery,New Logo,0.19588856972751598,2024-11-29 23:00:35.246716 UTC,,2025-01-28 23:00:35.246716 UTC,FY2026-Q1,Inbound,Technical Deep Dive,Major Competitor,,Financial,SMB,EMEA
887846579,Life Inc,490657537,1997519883,Life Inc - New Logo (FY2026),493293.1209400726,Prospecting,New Logo,9.588731067979056e-3,2025-01-03 23:00:35.250145 UTC,,2025-06-08 23:00:35.250145 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Healthcare,Enterprise,NA
116588785,Industrial Ltd,490657537,840859815,Industrial Ltd - New Logo (FY2026),20114.909042081224,Proposal,New Logo,0.7072401322132854,2024-10-24 23:00:35.250398 UTC,,2025-01-03 23:00:35.250398 UTC,FY2026-Q1,Inbound,Contract Review,,,Manufacturing,SMB,EMEA
1755989573,Care SA,675937387,519770588,Care SA - New Logo (FY2026),94885.90250262531,Solution Validation,New Logo,0.5927759016172985,2024-11-03 23:00:35.254731 UTC,,2025-03-21 23:00:35.254731 UTC,FY2026-Q1,Outbound,ROI Analysis,,,Healthcare,Mid-Market,EMEA
1536681762,Data Corp,675937387,1398229709,Data Corp - New Logo (FY2026),15726.508932479024,Proposal,New Logo,0.6548920746404472,2024-09-26 23:00:35.254988 UTC,,2025-01-15 23:00:35.254988 UTC,FY2026-Q1,Partner,Contract Review,,,Technology,SMB,NA
718175923,Bank Pte,1364895591,81801061,Bank Pte - Referral (FY2026),59812.571242815255,Prospecting,Referral,8.04682461709541e-2,2024-12-27 23:00:35.258688 UTC,,2025-04-26 23:00:35.258688 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Financial,Mid-Market,APAC
785947649,Market Ltd,1364895591,1507141089,Market Ltd - New Logo (FY2026),363347.03333323955,Discovery,New Logo,0.1991718873428808,2024-12-16 23:00:35.258943 UTC,,2025-05-25 23:00:35.258943 UTC,FY2026-Q2,Event,Technical Deep Dive,Regional Player,,Retail,Enterprise,EMEA
1749094906,Build Pte,1364895591,840859815,Build Pte - New Logo (FY2026),22848.774586807074,Discovery,New Logo,0.1611796370284964,2024-12-20 23:00:35.259179 UTC,,2025-04-18 23:00:35.259179 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Major Competitor,,Manufacturing,SMB,APAC
989296928,Cyber SA,492831248,1507141089,Cyber SA - New Logo (FY2026),7167.997753433725,Solution Validation,New Logo,0.48143071011865024,2024-11-22 23:00:35.262292 UTC,,2025-01-25 23:00:35.262292 UTC,FY2026-Q1,Inbound,ROI Analysis,Major Competitor,,Technology,SMB,EMEA
18255274,Cyber Ltd,494389486,374742912,Cyber Ltd - Referral (FY2026),17891.177628227037,Discovery,Referral,0.1786329297267729,2024-12-08 23:00:35.262565 UTC,,2025-03-03 23:00:35.262565 UTC,FY2026-Q1,Outbound,Technical Deep Dive,Regional Player,,Technology,SMB,EMEA
473340220,Finance Ltd,494389486,1826904509,Finance Ltd - New Logo (FY2026),9339.176594219865,Prospecting,New Logo,5.1204657144033355e-2,2025-01-01 23:00:35.262827 UTC,,2025-04-11 23:00:35.262827 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Major Competitor,,Financial,SMB,EMEA
410030469,Make Ltd,494389486,1816148921,Make Ltd - New Logo (FY2026),421067.369656815,Solution Validation,New Logo,0.5250539092069832,2024-11-17 23:00:35.263079 UTC,,2025-06-05 23:00:35.263079 UTC,FY2026-Q2,Outbound,ROI Analysis,Major Competitor,,Manufacturing,Enterprise,APAC
104674528,Software SA,1892900377,1507141089,Software SA - New Logo (FY2026),172127.04827290517,Solution Validation,New Logo,0.4660048902170109,2024-11-08 23:00:35.263336 UTC,,2025-04-12 23:00:35.263336 UTC,FY2026-Q2,Outbound,ROI Analysis,Regional Player,,Technology,Enterprise,EMEA
310439136,Make Ltd,837070559,1050508733,Make Ltd - New Logo (FY2025),44984.30416908939,Closed Won,New Logo,0.9615222202574346,2024-08-11 23:00:35.263612 UTC,2024-08-19 23:00:35.263612 UTC,2024-12-30 23:00:35.263612 UTC,FY2025-Q4,Outbound,,,,Manufacturing,Mid-Market,EMEA
724499761,Bank GmbH,1607454140,289350603,Bank GmbH - New Logo (FY2026),35274.98124404061,Prospecting,New Logo,1.5577353557231333e-2,2025-01-08 23:00:35.26386 UTC,,2025-04-17 23:00:35.26386 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Regional Player,,Financial,Mid-Market,EMEA
2105447820,Retail Corp,2011650264,1050508733,Retail Corp - New Logo (FY2026),22705.238830994287,Solution Validation,New Logo,0.5555930694011082,2024-11-22 23:00:35.264128 UTC,,2025-02-08 23:00:35.264128 UTC,FY2026-Q1,Event,ROI Analysis,,,Retail,SMB,NA
1235654250,Finance Inc,22195780,643793315,Finance Inc - New Logo (FY2026),148809.42436406482,Closed Lost,New Logo,0.0,2024-08-13 23:00:35.264397 UTC,2024-09-08 23:00:35.264397 UTC,2025-02-06 23:00:35.264397 UTC,FY2026-Q1,Partner,,Major Competitor,Competitor Selected,Financial,Enterprise,NA
1950196317,Commerce Corp,22195780,126591564,Commerce Corp - Referral (FY2026),8916.077912253137,Solution Validation,Referral,0.577037038184753,2024-10-28 23:00:35.264692 UTC,,2025-01-08 23:00:35.264692 UTC,FY2026-Q1,Outbound,ROI Analysis,Major Competitor,,Retail,SMB,NA
1459058651,Trade Co,22195780,289350603,Trade Co - New Logo (FY2026),102465.51782799509,Discovery,New Logo,0.15214660804843244,2024-11-28 23:00:35.264959 UTC,,2025-06-17 23:00:35.264959 UTC,FY2026-Q2,Outbound,Technical Deep Dive,Regional Player,,Financial,Enterprise,APAC
1334450947,Construct GmbH,18859611,1439420165,Construct GmbH - New Logo (FY2026),98417.88016640028,Discovery,New Logo,0.3012959035048902,2024-11-26 23:00:35.265196 UTC,,2025-04-02 23:00:35.265196 UTC,FY2026-Q2,Inbound,Technical Deep Dive,,,Manufacturing,Mid-Market,EMEA
1815055400,Trade Ltd,1941986486,517880878,Trade Ltd - New Logo (FY2026),155840.2490914148,Proposal,New Logo,0.6784419921651887,2024-10-20 23:00:35.265454 UTC,,2025-05-16 23:00:35.265454 UTC,FY2026-Q2,Partner,Contract Review,,,Financial,Enterprise,LATAM
573915985,Data Co,1941986486,1439420165,Data Co - New Logo (FY2026),93820.82463042172,Prospecting,New Logo,0.10966957835492189,2024-12-29 23:00:35.265726 UTC,,2025-06-07 23:00:35.265726 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Technology,Enterprise,APAC
1506636125,Invest Pte,495936119,895334175,Invest Pte - New Logo (FY2025),11984.02914649709,Closed Lost,New Logo,1.1490292035315292e-2,2024-08-15 23:00:35.265988 UTC,2024-09-14 23:00:35.265988 UTC,2024-11-04 23:00:35.265988 UTC,FY2025-Q4,Partner,,Major Competitor,Budget,Financial,SMB,APAC
1107107814,Life SA,1014869179,1826904509,Life SA - New Logo (FY2025),89447.1204178315,Closed Won,New Logo,0.940025166704266,2024-08-22 23:00:35.266267 UTC,2024-09-05 23:00:35.266267 UTC,2024-12-20 23:00:35.266267 UTC,FY2025-Q4,Event,,,,Healthcare,Mid-Market,EMEA
1813868512,Machine Ltd,1014869179,1157138452,Machine Ltd - New Logo (FY2026),16617.58521891467,Discovery,New Logo,0.286376875088134,2024-12-06 23:00:35.26652 UTC,,2025-02-14 23:00:35.26652 UTC,FY2026-Q1,Partner,Technical Deep Dive,Major Competitor,,Manufacturing,SMB,LATAM
1163465689,Software GmbH,1014869179,1997519883,Software GmbH - New Logo (FY2026),84701.39520071488,Prospecting,New Logo,0.1952335760057308,2025-01-07 23:00:35.266822 UTC,,2025-07-27 23:00:35.266822 UTC,FY2026-Q3,Inbound,Schedule Discovery Call,Regional Player,,Technology,Enterprise,EMEA
471452948,Bank Ltd,47542847,943289491,Bank Ltd - Referral (FY2026),8446.576686988114,Prospecting,Referral,0.16525654205767099,2025-01-19 23:00:35.267093 UTC,,2025-04-20 23:00:35.267093 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Financial,SMB,EMEA
502592379,Construct SA,150205727,1826904509,Construct SA - New Logo (FY2025),47465.974264246295,Closed Won,New Logo,1.0,2024-08-02 23:00:35.26735 UTC,2024-08-19 23:00:35.26735 UTC,2024-12-09 23:00:35.26735 UTC,FY2025-Q4,Outbound,,,,Manufacturing,Mid-Market,EMEA
247405778,Cyber Inc,1685199339,1997519883,Cyber Inc - New Logo (FY2026),16345.948318501834,Discovery,New Logo,0.2917033920547577,2024-12-24 23:00:35.267619 UTC,,2025-02-26 23:00:35.267619 UTC,FY2026-Q1,Partner,Technical Deep Dive,Major Competitor,,Technology,SMB,NA
1261746322,Store SA,1685199339,1157138452,Store SA - New Logo (FY2026),190531.3145346251,Prospecting,New Logo,3.058865993274279e-2,2025-01-01 23:00:35.267886 UTC,,2025-06-22 23:00:35.267886 UTC,FY2026-Q2,Partner,Schedule Discovery Call,Major Competitor,,Retail,Enterprise,LATAM
1980957159,Industrial SA,2089996054,1816148921,Industrial SA - New Logo (FY2026),14561.876575798204,Prospecting,New Logo,8.579284069970963e-2,2024-12-30 23:00:35.268166 UTC,,2025-03-19 23:00:35.268166 UTC,FY2026-Q1,Inbound,Schedule Discovery Call,Regional Player,,Manufacturing,SMB,EMEA
1740764269,Retail Corp,2089996054,1837155942,Retail Corp - New Logo (FY2026),9131.831872979139,Discovery,New Logo,0.227811651259449,2024-11-29 23:00:35.268454 UTC,,2025-03-14 23:00:35.268454 UTC,FY2026-Q1,Event,Technical Deep Dive,,,Retail,SMB,NA
2018845357,Life Pte,2089996054,122346013,Life Pte - New Logo (FY2026),502002.7600306518,Solution Validation,New Logo,0.5058531294029637,2024-11-10 23:00:35.268754 UTC,,2025-04-20 23:00:35.268754 UTC,FY2026-Q2,Outbound,ROI Analysis,Regional Player,,Healthcare,Enterprise,APAC
1214550459,Data GmbH,328240643,951775129,Data GmbH - New Logo (FY2026),43199.626898670154,Prospecting,New Logo,9.100156837776702e-2,2025-01-03 23:00:35.269014 UTC,,2025-04-26 23:00:35.269014 UTC,FY2026-Q2,Partner,Schedule Discovery Call,,,Technology,Mid-Market,EMEA
1681041605,Capital GmbH,328240643,840859815,Capital GmbH - New Logo (FY2026),91578.11748093615,Negotiation,New Logo,0.8849589516213342,2024-09-26 23:00:35.269284 UTC,,2025-01-12 23:00:35.269284 UTC,FY2026-Q1,Partner,Final Approval,,,Financial,Mid-Market,EMEA
1632552491,Care Ltd,328240643,943289491,Care Ltd - New Logo (FY2026),208334.66714545147,Prospecting,New Logo,6.656769284410016e-2,2025-01-20 23:00:35.269534 UTC,,2025-08-12 23:00:35.269534 UTC,FY2026-Q3,Inbound,Schedule Discovery Call,Major Competitor,,Healthcare,Enterprise,EMEA
530925310,Construct Ltd,868533497,289350603,Construct Ltd - Referral (FY2026),76857.92836873345,Solution Validation,Referral,0.4866803791314751,2024-11-10 23:00:35.269815 UTC,,2025-03-24 23:00:35.269815 UTC,FY2026-Q1,Inbound,ROI Analysis,Regional Player,,Manufacturing,Mid-Market,EMEA
1603401824,Make Inc,567320568,1507141089,Make Inc - Referral (FY2026),5279.395821401414,Prospecting,Referral,0.11877568926378851,2025-01-12 23:00:35.270087 UTC,,2025-04-05 23:00:35.270087 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,Major Competitor,,Manufacturing,SMB,NA
1536527419,Data Inc,567320568,374742912,Data Inc - New Logo (FY2026),66696.18837865503,Prospecting,New Logo,1.2304489898048915e-2,2025-01-19 23:00:35.270339 UTC,,2025-06-07 23:00:35.270339 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Technology,Mid-Market,NA
1518323675,Software Ltd,1842812051,895334175,Software Ltd - New Logo (FY2026),90547.17193568946,Solution Validation,New Logo,0.5831868888182827,2024-11-23 23:00:35.270619 UTC,,2025-03-05 23:00:35.270619 UTC,FY2026-Q1,Inbound,ROI Analysis,Major Competitor,,Technology,Mid-Market,EMEA
914235355,Cyber Corp,1505329728,1816148921,Cyber Corp - New Logo (FY2026),84964.22056293547,Prospecting,New Logo,8.61806523687372e-2,2025-01-10 23:00:35.270906 UTC,,2025-06-07 23:00:35.270906 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Regional Player,,Technology,Mid-Market,NA
1798424504,Life Pte,278421490,1050508733,Life Pte - New Logo (FY2026),48745.98626756815,Prospecting,New Logo,0.13025638522742958,2025-01-06 23:00:35.271182 UTC,,2025-04-26 23:00:35.271182 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,,,Healthcare,Mid-Market,APAC
637233975,Software Pte,278421490,1439420165,Software Pte - New Logo (FY2025),18543.48590954722,Closed Lost,New Logo,0.0,2024-08-04 23:00:35.271428 UTC,2024-08-16 23:00:35.271428 UTC,2024-10-10 23:00:35.271428 UTC,FY2025-Q4,Inbound,,,Timing,Technology,SMB,APAC
1784004199,Digital Ltd,278421490,126591564,Digital Ltd - New Logo (FY2026),95738.46975901969,Prospecting,New Logo,0.17668338744895823,2024-12-30 23:00:35.271658 UTC,,2025-04-09 23:00:35.271658 UTC,FY2026-Q2,Inbound,Schedule Discovery Call,Major Competitor,,Technology,Mid-Market,EMEA
1649397780,Bio Corp,1642630990,1997519883,Bio Corp - Referral (FY2026),20508.098490935674,Prospecting,Referral,0.14371520840206067,2025-01-07 23:00:35.284029 UTC,,2025-04-29 23:00:35.284029 UTC,FY2026-Q2,Outbound,Schedule Discovery Call,,,Healthcare,Mid-Market,NA
