 ID, Employee ID, Name, Type, Format, Status, Start Time, End Time, Location, Description, Num Attendees, Recurring, Budget, Created At
1559760813,519770588,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-02 23:00:35.348166 UTC,2025-03-03 00:00:35.348166 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-12-18 23:00:35.348166 UTC
1059283466,1826904509,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-03-09 23:00:35.348922 UTC,2025-03-10 02:00:35.348922 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2024-12-11 23:00:35.348922 UTC
663999396,1997519883,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-05 23:00:35.351533 UTC,2025-03-06 00:00:35.351533 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-12-15 23:00:35.351533 UTC
2009844939,1837155942,Q3 2024 Business Review,QBR,Virtual,Scheduled,2025-03-19 23:00:35.352322 UTC,2025-03-20 02:00:35.352322 UTC,Zoom Meeting,Regular scheduled meeting,4,TRUE,,2024-12-01 23:00:35.352322 UTC
418923834,943289491,Admin Console Workshop,Training,In-Person,Scheduled,2025-04-01 23:00:35.354545 UTC,2025-04-02 03:00:35.354545 UTC,Customer HQ,Deep dive into advanced functionality,8,TRUE,1103.0554679605827,2024-11-18 23:00:35.354545 UTC
1107161695,1180861141,Best Practices Session,Webinar,In-Person,Scheduled,2025-03-26 23:00:35.355345 UTC,2025-03-27 01:00:35.355345 UTC,Customer HQ,Learn best practices from industry experts,34,FALSE,,2024-11-24 23:00:35.355345 UTC
518348674,81801061,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-04-05 23:00:35.35612 UTC,2025-04-06 00:00:35.35612 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2024-11-14 23:00:35.35612 UTC
503665196,643793315,Success Review,Customer Meeting,Hybrid,Scheduled,2025-04-01 23:00:35.358505 UTC,2025-04-02 00:00:35.358505 UTC,HQ + Zoom,Technical architecture review,5,FALSE,,2024-11-18 23:00:35.358505 UTC
1921417328,1826904509,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-26 23:00:35.359277 UTC,2025-03-27 00:00:35.359277 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-11-24 23:00:35.359277 UTC
470576891,1816148921,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-01-28 23:00:35.360056 UTC,2025-01-29 00:00:35.360056 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2025-01-20 23:00:35.360056 UTC
673529894,122346013,Success Review,Customer Meeting,Hybrid,Scheduled,2025-04-19 23:00:35.360816 UTC,2025-04-20 00:00:35.360816 UTC,HQ + Zoom,Review current implementation and discuss next steps,2,FALSE,,2024-10-31 23:00:35.360816 UTC
262131440,895334175,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-03-27 23:00:35.362361 UTC,2025-03-28 01:00:35.362361 UTC,Zoom Meeting,Learn best practices from industry experts,33,FALSE,,2024-11-23 23:00:35.362361 UTC
305744107,126591564,Product Updates Webinar,Webinar,Hybrid,Scheduled,2025-04-19 23:00:35.363169 UTC,2025-04-20 01:00:35.363169 UTC,HQ + Zoom,Join us for updates on new features and roadmap,50,FALSE,,2024-10-31 23:00:35.363169 UTC
733162769,1157138452,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-03 23:00:35.364354 UTC,2025-02-04 00:00:35.364354 UTC,Customer HQ,Strategic planning session with customer team,3,FALSE,,2025-01-14 23:00:35.364354 UTC
1191067404,374742912,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-02-19 23:00:35.366199 UTC,2025-02-20 00:00:35.366199 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-12-29 23:00:35.366199 UTC
659158228,1439420165,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-02-22 23:00:35.367131 UTC,2025-02-23 00:00:35.367131 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-12-26 23:00:35.367131 UTC
187441269,1050508733,Admin Console Workshop,Training,In-Person,Scheduled,2025-02-24 23:00:35.368103 UTC,2025-02-25 03:00:35.368103 UTC,Customer HQ,Deep dive into advanced functionality,7,TRUE,2604.0781122160033,2024-12-24 23:00:35.368103 UTC
1062561499,1029413620,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-02-03 23:00:35.379512 UTC,2025-02-04 02:00:35.379512 UTC,Customer HQ,Regular scheduled meeting,8,TRUE,,2025-01-14 23:00:35.379512 UTC
2066893578,1816148921,Best Practices Session,Webinar,Hybrid,Scheduled,2025-02-01 23:00:35.381991 UTC,2025-02-02 01:00:35.381991 UTC,HQ + Zoom,Learn best practices from industry experts,39,FALSE,,2025-01-16 23:00:35.381991 UTC
213627052,122346013,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-25 23:00:35.384283 UTC,2025-03-26 00:00:35.384283 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-11-25 23:00:35.384283 UTC
1131763266,1608037409,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-27 23:00:35.386389 UTC,2025-03-28 00:00:35.386389 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-11-23 23:00:35.386389 UTC
1947717377,895334175,Admin Console Workshop,Training,Virtual,Scheduled,2025-02-23 23:00:35.399379 UTC,2025-02-24 03:00:35.399379 UTC,Zoom Meeting,Best practices workshop,7,TRUE,2253.0399985341874,2024-12-25 23:00:35.399379 UTC
1951625684,943289491,Q1 2024 Business Review,QBR,Hybrid,Scheduled,2025-01-26 23:00:35.40015 UTC,2025-01-27 02:00:35.40015 UTC,HQ + Zoom,Regular scheduled meeting,6,TRUE,,2025-01-22 23:00:35.40015 UTC
957390024,1050508733,Admin Console Workshop,Training,Virtual,Scheduled,2025-02-14 23:00:35.402965 UTC,2025-02-15 03:00:35.402965 UTC,Zoom Meeting,Best practices workshop,10,TRUE,2274.6733755701553,2025-01-03 23:00:35.402965 UTC
277438818,1439420165,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-02 23:00:35.403707 UTC,2025-03-03 00:00:35.403707 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-12-18 23:00:35.403707 UTC
1985286170,519770588,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-04-12 23:00:35.404529 UTC,2025-04-13 00:00:35.404529 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2024-11-07 23:00:35.404529 UTC
1600229987,895334175,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-01-28 23:00:35.405246 UTC,2025-01-29 00:00:35.405246 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2025-01-20 23:00:35.405246 UTC
235323413,1507141089,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-22 23:00:35.407333 UTC,2025-03-23 02:00:35.407333 UTC,Zoom Meeting,Regular scheduled meeting,6,TRUE,,2024-11-28 23:00:35.407333 UTC
1611908275,81801061,Best Practices Session,Webinar,Virtual,Scheduled,2025-03-09 23:00:35.408148 UTC,2025-03-10 01:00:35.408148 UTC,Zoom Meeting,Interactive Q&A session with product team,24,FALSE,,2024-12-11 23:00:35.408148 UTC
58515194,2138075717,Advanced User Training,Training,Virtual,Scheduled,2025-03-10 23:00:35.410243 UTC,2025-03-11 03:00:35.410243 UTC,Zoom Meeting,Deep dive into advanced functionality,9,TRUE,1515.0345430612892,2024-12-10 23:00:35.410243 UTC
471702495,1507141089,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-03-05 23:00:35.411033 UTC,2025-03-06 02:00:35.411033 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-12-15 23:00:35.411033 UTC
1950422835,840859815,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-19 23:00:35.411885 UTC,2025-02-20 00:00:35.411885 UTC,Zoom Meeting,Technical architecture review,2,FALSE,,2024-12-29 23:00:35.411885 UTC
628039595,519770588,New Feature Training,Training,Virtual,Scheduled,2025-03-27 23:00:35.413908 UTC,2025-03-28 03:00:35.413908 UTC,Zoom Meeting,Deep dive into advanced functionality,6,TRUE,3311.0848887214947,2024-11-23 23:00:35.413908 UTC
1639516388,81801061,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-10 23:00:35.414665 UTC,2025-02-11 00:00:35.414665 UTC,Zoom Meeting,Technical architecture review,4,FALSE,,2025-01-07 23:00:35.414665 UTC
1178969857,1837155942,Admin Console Workshop,Training,In-Person,Scheduled,2025-03-02 23:00:35.416269 UTC,2025-03-03 03:00:35.416269 UTC,Customer HQ,Deep dive into advanced functionality,15,TRUE,4289.952140225677,2024-12-18 23:00:35.416269 UTC
1619350679,1180861141,New Feature Training,Training,Virtual,Scheduled,2025-04-16 23:00:35.417042 UTC,2025-04-17 03:00:35.417042 UTC,Zoom Meeting,Best practices workshop,7,TRUE,3479.0941374063887,2024-11-03 23:00:35.417042 UTC
1932136373,1224300936,Admin Console Workshop,Training,Virtual,Scheduled,2025-03-07 23:00:35.417731 UTC,2025-03-08 03:00:35.417731 UTC,Zoom Meeting,Hands-on training session for new features,9,TRUE,1048.1176204173944,2024-12-13 23:00:35.417731 UTC
385950768,1050508733,Product Roadmap Discussion,Customer Meeting,Hybrid,Scheduled,2025-02-23 23:00:35.4197 UTC,2025-02-24 00:00:35.4197 UTC,HQ + Zoom,Strategic planning session with customer team,2,FALSE,,2024-12-25 23:00:35.4197 UTC
595504568,1816148921,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-03-10 23:00:35.420577 UTC,2025-03-11 00:00:35.420577 UTC,Zoom Meeting,Review current implementation and discuss next steps,2,FALSE,,2024-12-10 23:00:35.420577 UTC
1799299534,517880878,Q2 2024 Business Review,QBR,Virtual,Scheduled,2025-04-07 23:00:35.421428 UTC,2025-04-08 02:00:35.421428 UTC,Zoom Meeting,Regular scheduled meeting,7,TRUE,,2024-11-12 23:00:35.421428 UTC
1086181310,2138075717,Q3 2024 Business Review,QBR,In-Person,Scheduled,2025-03-06 23:00:35.423849 UTC,2025-03-07 02:00:35.423849 UTC,Customer HQ,Regular scheduled meeting,5,TRUE,,2024-12-14 23:00:35.423849 UTC
324464288,1997519883,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-04-23 23:00:35.424697 UTC,2025-04-24 01:00:35.424697 UTC,Customer HQ,Learn best practices from industry experts,35,FALSE,,2024-10-27 23:00:35.424697 UTC
1151906410,1826904509,Admin Console Workshop,Training,Virtual,Scheduled,2025-02-28 23:00:35.425512 UTC,2025-03-01 03:00:35.425512 UTC,Zoom Meeting,Hands-on training session for new features,15,TRUE,2614.6647321498126,2024-12-20 23:00:35.425512 UTC
163967328,126591564,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-06 23:00:35.426333 UTC,2025-03-07 00:00:35.426333 UTC,Zoom Meeting,Strategic planning session with customer team,2,FALSE,,2024-12-14 23:00:35.426333 UTC
780718823,1826904509,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-04-13 23:00:35.427896 UTC,2025-04-14 01:00:35.427896 UTC,Customer HQ,Interactive Q&A session with product team,24,FALSE,,2024-11-06 23:00:35.427896 UTC
61307429,951775129,Advanced User Training,Training,Hybrid,Scheduled,2025-04-13 23:00:35.428743 UTC,2025-04-14 03:00:35.428743 UTC,HQ + Zoom,Hands-on training session for new features,7,TRUE,4642.315742612296,2024-11-06 23:00:35.428743 UTC
1122458315,289350603,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-02-23 23:00:35.441671 UTC,2025-02-24 00:00:35.441671 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-12-25 23:00:35.441671 UTC
1110212748,519770588,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-04-18 23:00:35.443956 UTC,2025-04-19 00:00:35.443956 UTC,Customer HQ,Review current implementation and discuss next steps,2,FALSE,,2024-11-01 23:00:35.443956 UTC
1080704953,1050508733,Advanced User Training,Training,In-Person,Scheduled,2025-03-06 23:00:35.445467 UTC,2025-03-07 03:00:35.445467 UTC,Customer HQ,Best practices workshop,14,TRUE,3676.4774704881684,2024-12-14 23:00:35.445467 UTC
537451925,1439420165,Industry Summit,Conference,Virtual,Scheduled,2025-03-29 23:00:35.447101 UTC,2025-03-30 07:00:35.447101 UTC,Zoom Meeting,Regular scheduled meeting,84,FALSE,17903.7753100415,2024-11-21 23:00:35.447101 UTC
823294904,122346013,Implementation Planning,Customer Meeting,In-Person,Scheduled,2025-03-29 23:00:35.449436 UTC,2025-03-30 00:00:35.449436 UTC,Customer HQ,Review current implementation and discuss next steps,5,FALSE,,2024-11-21 23:00:35.449436 UTC
1054392002,517880878,Q2 2024 Business Review,QBR,In-Person,Scheduled,2025-02-16 23:00:35.461018 UTC,2025-02-17 02:00:35.461018 UTC,Customer HQ,Regular scheduled meeting,5,TRUE,,2025-01-01 23:00:35.461018 UTC
772998425,895334175,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-18 23:00:35.461957 UTC,2025-02-19 00:00:35.461957 UTC,Zoom Meeting,Technical architecture review,4,FALSE,,2024-12-30 23:00:35.461957 UTC
1364465080,126591564,Product Updates Webinar,Webinar,Hybrid,Scheduled,2025-02-26 23:00:35.462689 UTC,2025-02-27 01:00:35.462689 UTC,HQ + Zoom,Join us for updates on new features and roadmap,47,FALSE,,2024-12-22 23:00:35.462689 UTC
355190743,943289491,Partner Conference,Conference,Virtual,Scheduled,2025-02-22 23:00:35.464332 UTC,2025-02-23 07:00:35.464332 UTC,Zoom Meeting,Regular scheduled meeting,62,FALSE,14536.406899256184,2024-12-26 23:00:35.464332 UTC
236015497,122346013,Implementation Planning,Customer Meeting,Hybrid,Scheduled,2025-01-26 23:00:35.465021 UTC,2025-01-27 00:00:35.465021 UTC,HQ + Zoom,Technical architecture review,5,FALSE,,2025-01-22 23:00:35.465021 UTC
1063715474,1608037409,Product Roadmap Discussion,Customer Meeting,In-Person,Scheduled,2025-01-28 23:00:35.46566 UTC,2025-01-29 00:00:35.46566 UTC,Customer HQ,Strategic planning session with customer team,2,FALSE,,2025-01-20 23:00:35.46566 UTC
190714800,951775129,Success Review,Customer Meeting,Virtual,Scheduled,2025-03-19 23:00:35.4664 UTC,2025-03-20 00:00:35.4664 UTC,Zoom Meeting,Review current implementation and discuss next steps,4,FALSE,,2024-12-01 23:00:35.4664 UTC
325385765,374742912,Partner Conference,Conference,Virtual,Scheduled,2025-03-03 23:00:35.468581 UTC,2025-03-04 07:00:35.468581 UTC,Zoom Meeting,Regular scheduled meeting,90,FALSE,16360.537142967667,2024-12-17 23:00:35.468581 UTC
11544387,519770588,Advanced User Training,Training,Hybrid,Scheduled,2025-01-31 23:00:35.469258 UTC,2025-02-01 03:00:35.469258 UTC,HQ + Zoom,Hands-on training session for new features,10,TRUE,2514.81545264959,2025-01-17 23:00:35.469258 UTC
1700530339,1608037409,Industry Summit,Conference,Virtual,Scheduled,2025-03-17 23:00:35.47 UTC,2025-03-18 07:00:35.47 UTC,Zoom Meeting,Regular scheduled meeting,87,FALSE,42504.495220266836,2024-12-03 23:00:35.47 UTC
589175658,126591564,New Feature Training,Training,In-Person,Scheduled,2025-02-25 23:00:35.470652 UTC,2025-02-26 03:00:35.470652 UTC,Customer HQ,Best practices workshop,14,TRUE,2384.173846900705,2024-12-23 23:00:35.470652 UTC
946313305,1507141089,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-02-12 23:00:35.472833 UTC,2025-02-13 00:00:35.472833 UTC,Zoom Meeting,Strategic planning session with customer team,3,FALSE,,2025-01-05 23:00:35.472833 UTC
1028957868,895334175,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-01-27 23:00:35.473537 UTC,2025-01-28 00:00:35.473537 UTC,Zoom Meeting,Review current implementation and discuss next steps,5,FALSE,,2025-01-21 23:00:35.473537 UTC
302073744,1608037409,Best Practices Session,Webinar,Virtual,Scheduled,2025-02-22 23:00:35.474238 UTC,2025-02-23 01:00:35.474238 UTC,Zoom Meeting,Interactive Q&A session with product team,35,FALSE,,2024-12-26 23:00:35.474238 UTC
2146009783,1439420165,Success Review,Customer Meeting,In-Person,Scheduled,2025-02-22 23:00:35.476072 UTC,2025-02-23 00:00:35.476072 UTC,Customer HQ,Technical architecture review,3,FALSE,,2024-12-26 23:00:35.476072 UTC
1672757994,289350603,Advanced User Training,Training,Virtual,Scheduled,2025-02-17 23:00:35.47677 UTC,2025-02-18 03:00:35.47677 UTC,Zoom Meeting,Best practices workshop,13,TRUE,1352.1286558652466,2024-12-31 23:00:35.47677 UTC
375969040,1398229709,Advanced User Training,Training,In-Person,Scheduled,2025-03-29 23:00:35.477457 UTC,2025-03-30 03:00:35.477457 UTC,Customer HQ,Deep dive into advanced functionality,7,TRUE,4867.248340843485,2024-11-21 23:00:35.477457 UTC
204466437,1157138452,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-09 23:00:35.479494 UTC,2025-02-10 01:00:35.479494 UTC,Customer HQ,Interactive Q&A session with product team,37,FALSE,,2025-01-08 23:00:35.479494 UTC
1823243693,289350603,Industry Summit,Conference,In-Person,Scheduled,2025-02-09 23:00:35.480247 UTC,2025-02-10 07:00:35.480247 UTC,Customer HQ,Regular scheduled meeting,60,FALSE,27153.257930072697,2025-01-08 23:00:35.480247 UTC
1502991331,126591564,Advanced User Training,Training,Hybrid,Scheduled,2025-02-19 23:00:35.480985 UTC,2025-02-20 03:00:35.480985 UTC,HQ + Zoom,Hands-on training session for new features,13,TRUE,2551.2757567717235,2024-12-29 23:00:35.480985 UTC
1888052260,2138075717,Admin Console Workshop,Training,Hybrid,Scheduled,2025-03-21 23:00:35.482917 UTC,2025-03-22 03:00:35.482917 UTC,HQ + Zoom,Deep dive into advanced functionality,11,TRUE,3587.525139844442,2024-11-29 23:00:35.482917 UTC
1733318381,2138075717,Implementation Planning,Customer Meeting,Virtual,Scheduled,2025-03-12 23:00:35.483649 UTC,2025-03-13 00:00:35.483649 UTC,Zoom Meeting,Strategic planning session with customer team,5,FALSE,,2024-12-08 23:00:35.483649 UTC
1963658955,1997519883,Success Review,Customer Meeting,Virtual,Scheduled,2025-02-09 23:00:35.484402 UTC,2025-02-10 00:00:35.484402 UTC,Zoom Meeting,Technical architecture review,5,FALSE,,2025-01-08 23:00:35.484402 UTC
1189532307,122346013,Product Updates Webinar,Webinar,Virtual,Scheduled,2025-03-09 23:00:35.485172 UTC,2025-03-10 01:00:35.485172 UTC,Zoom Meeting,Learn best practices from industry experts,22,FALSE,,2024-12-11 23:00:35.485172 UTC
2039180661,519770588,Industry Trends Webinar,Webinar,In-Person,Scheduled,2025-03-13 23:00:35.497024 UTC,2025-03-14 01:00:35.497024 UTC,Customer HQ,Interactive Q&A session with product team,28,FALSE,,2024-12-07 23:00:35.497024 UTC
318916918,943289491,Product Roadmap Discussion,Customer Meeting,Virtual,Scheduled,2025-04-10 23:00:35.499135 UTC,2025-04-11 00:00:35.499135 UTC,Zoom Meeting,Technical architecture review,3,FALSE,,2024-11-09 23:00:35.499135 UTC
25084669,126591564,Success Review,Customer Meeting,In-Person,Scheduled,2025-04-07 23:00:35.500659 UTC,2025-04-08 00:00:35.500659 UTC,Customer HQ,Technical architecture review,2,FALSE,,2024-11-12 23:00:35.500659 UTC
225892583,840859815,Industry Trends Webinar,Webinar,Virtual,Scheduled,2025-04-06 23:00:35.502627 UTC,2025-04-07 01:00:35.502627 UTC,Zoom Meeting,Join us for updates on new features and roadmap,35,FALSE,,2024-11-13 23:00:35.502627 UTC
196423713,1826904509,Product Updates Webinar,Webinar,In-Person,Scheduled,2025-02-13 23:00:35.523062 UTC,2025-02-14 01:00:35.523062 UTC,Customer HQ,Interactive Q&A session with product team,38,FALSE,,2025-01-04 23:00:35.523062 UTC
15994865,1837155942,Implementation Planning,Customer Meeting,Hybrid,Scheduled,2025-04-07 23:00:35.523799 UTC,2025-04-08 00:00:35.523799 UTC,HQ + Zoom,Review current implementation and discuss next steps,2,FALSE,,2024-11-12 23:00:35.523799 UTC
792950462,643793315,Best Practices Session,Webinar,Virtual,Scheduled,2025-01-26 23:00:35.524637 UTC,2025-01-27 01:00:35.524637 UTC,Zoom Meeting,Join us for updates on new features and roadmap,43,FALSE,,2025-01-22 23:00:35.524637 UTC
892160561,519770588,Success Review,Customer Meeting,Hybrid,Scheduled,2025-04-21 23:00:35.525326 UTC,2025-04-22 00:00:35.525326 UTC,HQ + Zoom,Technical architecture review,3,FALSE,,2024-10-29 23:00:35.525326 UTC
